dataset,hardware,vmaf_version,clip,complexity,codec,profile,encoder_kind,rung,resolution_p,target_kbps,achieved_kbps,vmaf,wh_per_min,delta_w_watts,n,confidence,source_file,notes
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,bbb_120s,high (SI~33/TI~6),vp9,cpu-used1,cpu,iso_bitrate_sweep,1080,2500,3620,94.2,2.295,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,bbb_120s,high (SI~33/TI~6),vp9,cpu-used1,cpu,iso_bitrate_sweep,1080,5000,6411,96.6,2.518,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),h264,medium,cpu,iso_bitrate_sweep,1080,2500,2433,88.9,0.343,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),h264,medium,cpu,iso_bitrate_sweep,1080,5000,4890,93.3,0.389,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),h264,slow,cpu,iso_bitrate_sweep,1080,2500,2439,90.2,0.407,,2,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),h264,slow,cpu,iso_bitrate_sweep,1080,5000,4898,94.2,0.55,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),h265,medium,cpu,iso_bitrate_sweep,1080,2500,2464,90.0,0.663,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),h265,medium,cpu,iso_bitrate_sweep,1080,5000,4926,92.8,0.765,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),h265,slow,cpu,iso_bitrate_sweep,1080,2500,2463,90.5,1.685,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),h265,slow,cpu,iso_bitrate_sweep,1080,5000,4924,93.3,2.097,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),av1,preset10_default,cpu,iso_bitrate_sweep,1080,2500,1690,88.3,0.358,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),av1,preset10_default,cpu,iso_bitrate_sweep,1080,5000,3397,90.6,0.378,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),av1,preset3,cpu,iso_bitrate_sweep,1080,2500,1715,89.0,4.704,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),av1,preset3,cpu,iso_bitrate_sweep,1080,5000,3473,91.5,5.61,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),vp9,cpu-used4,cpu,iso_bitrate_sweep,1080,2500,2780,87.5,1.667,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),vp9,cpu-used4,cpu,iso_bitrate_sweep,1080,5000,5439,90.0,1.956,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),vp9,cpu-used2,cpu,iso_bitrate_sweep,1080,2500,2796,87.7,2.191,,2,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),vp9,cpu-used2,cpu,iso_bitrate_sweep,1080,5000,5383,90.7,2.577,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),vp9,cpu-used1,cpu,iso_bitrate_sweep,1080,2500,2822,88.2,2.435,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
vp9_vs_trio_sweep_2026-08-17,"Ryzen 9 7900 (24c CPU, software only — no GPU path for VP9 on this box)",v1.0.16 (3d0h) — NOT comparable to v0.6.1 rows above,meridian_120s,low (SI~13/TI~2),vp9,cpu-used1,cpu,iso_bitrate_sweep,1080,5000,5407,91.6,2.945,,3,green,results/diagnostics/encode_parity_nvenc_24c_2026-08-17.json (docs/vp9_oneoff_2026-08.md §5.1),"encoder 'default'=OWL/S53 operating point, 'slow'/'preset3'/'cpu-used1-2' = Jan Ozer everything-slow set"
kranjska_isolated_video_ui_runs_2026-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,cpu,cpu,typical_use_isolated,1080,4000,3997.5,46.27,0.2059,71.64,1,🟢,results/video/2026-06-19_f2c2ac40.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080 *** ANOMALOUS: sourced from kranjska_dh_120s.webm, not the canonical .mp4 -- do NOT pool with the other kranjska_120s rows in this dataset ***"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,gpu,gpu,typical_use_isolated,1080,4000,4021.1,46.9,0.0425,51.8,1,🟡,results/video/2026-06-19_f2c2ac40.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080 *** ANOMALOUS: sourced from kranjska_dh_120s.webm, not the canonical .mp4 -- do NOT pool with the other kranjska_120s rows in this dataset ***"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,gpu,gpu,typical_use_isolated,1080,4000,4022.9,69.56,0.0336,38.47,1,🟡,results/video/2026-06-20_1efc7e0d.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,gpu,gpu,typical_use_isolated,1080,2000,2009.0,58.04,0.0348,39.75,1,🟡,results/video/2026-06-20_1efc7e0d.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,gpu,gpu,typical_use_isolated,1080,1500,1507.3,54.03,0.0426,47.95,1,🟡,results/video/2026-06-20_1efc7e0d.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,cpu,cpu,typical_use_isolated,1080,4000,3997.1,69.59,0.1994,66.49,1,🟢,results/video/2026-06-20_62bf87ae.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,gpu,gpu,typical_use_isolated,1080,4000,4022.9,69.56,0.0321,36.71,1,🟡,results/video/2026-06-20_62bf87ae.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,cpu,cpu,typical_use_isolated,1080,2000,2003.7,55.95,0.4758,68.52,1,🟢,results/video/2026-06-20_62bf87ae.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,gpu,gpu,typical_use_isolated,1080,2000,2009.0,58.04,0.04,45.72,1,🟡,results/video/2026-06-20_62bf87ae.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,cpu,cpu,typical_use_isolated,1080,1500,1241.0,50.68,0.1667,68.2,1,🟢,results/video/2026-06-20_62bf87ae.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,gpu,gpu,typical_use_isolated,1080,1500,1507.3,54.03,0.0389,43.76,1,🟡,results/video/2026-06-20_62bf87ae.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,cpu,cpu,typical_use_isolated,1080,4000,3997.1,69.59,0.2124,70.46,1,🟢,results/video/2026-06-29_c017beb2.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h264,gpu,gpu,typical_use_isolated,1080,4000,4022.9,69.56,0.0387,44.3,1,🟡,results/video/2026-06-29_c017beb2.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,cpu,cpu,typical_use_isolated,1080,2000,2003.7,55.95,0.5088,72.97,1,🟢,results/video/2026-06-29_c017beb2.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),h265,gpu,gpu,typical_use_isolated,1080,2000,2009.0,58.04,0.0358,40.97,1,🟡,results/video/2026-06-29_c017beb2.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,cpu,cpu,typical_use_isolated,1080,1500,1246.6,50.86,0.1655,66.95,1,🟢,results/video/2026-06-29_c017beb2.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_120s,sport (SI~101/TI~45),av1,gpu,gpu,typical_use_isolated,1080,1500,1507.3,54.03,0.0386,43.42,1,🟡,results/video/2026-06-29_c017beb2.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080"
kranjska_isolated_video_ui_runs_2026-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_full,sport (SI~101/TI~45),h264,cpu,cpu,typical_use_isolated,1080,4000,4018.1,61.81,0.2373,77.37,1,🟢,results/video/2026-06-29_36879b34.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080 (full 6:40 clip, not the 120s extract used elsewhere in this file)"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_full,sport (SI~101/TI~45),h264,gpu,gpu,typical_use_isolated,1080,4000,4006.7,62.17,0.0485,55.68,1,🟢,results/video/2026-06-29_36879b34.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080 (full 6:40 clip, not the 120s extract used elsewhere in this file)"
kranjska_isolated_video_ui_runs_2026-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_full,sport (SI~101/TI~45),h265,cpu,cpu,typical_use_isolated,1080,2000,2007.0,47.95,0.5304,75.37,1,🟢,results/video/2026-06-29_36879b34.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080 (full 6:40 clip, not the 120s extract used elsewhere in this file)"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_full,sport (SI~101/TI~45),h265,gpu,gpu,typical_use_isolated,1080,2000,2005.3,50.36,0.0483,55.49,1,🟢,results/video/2026-06-29_36879b34.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080 (full 6:40 clip, not the 120s extract used elsewhere in this file)"
kranjska_isolated_video_ui_runs_2026-06,"Ryzen 9 7900 (24c CPU, libx264/libx265/libsvtav1)","v0.6.1 (default model, pre-OWL-v1)",kranjska_full,sport (SI~101/TI~45),av1,cpu,cpu,typical_use_isolated,1080,1500,1037.5,39.63,0.1746,74.03,1,🟢,results/video/2026-06-29_36879b34.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080 (full 6:40 clip, not the 120s extract used elsewhere in this file)"
kranjska_isolated_video_ui_runs_2026-06,RTX 5080 NVENC,"v0.6.1 (default model, pre-OWL-v1)",kranjska_full,sport (SI~101/TI~45),av1,gpu,gpu,typical_use_isolated,1080,1500,1504.9,46.8,0.0499,57.06,1,🟢,results/video/2026-06-29_36879b34.json,"live /video UI job (not the S53 harness), typical-use fixed bitrate, 4:3 source pillarboxed to 1440x1080 (full 6:40 clip, not the 120s extract used elsewhere in this file)"
